,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_count,param_dim_reduce,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
90,18.559705638885497,0.16867683414778692,4.647859811782837,0.17142634773193138,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9036144578313253,0.9154078549848943,0.9274924471299094,0.9063444108761329,0.9173188221162597,0.01170376573824509,169
105,18.572034311294555,0.17305432881074606,4.653929996490478,0.16694574986679522,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9307228915662651,0.8975903614457831,0.918429003021148,0.9274924471299094,0.9093655589123867,0.9167200524150985,0.012125000252552453,170
175,0.2517730712890625,0.009649062260802125,0.05162520408630371,0.002846602777810892,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9307228915662651,0.9036144578313253,0.9033232628398792,0.9365558912386707,0.9093655589123867,0.9167164124777054,0.014105737094394008,171
30,19.58718271255493,0.5416168953367927,4.759565687179565,0.17995187665385987,SVC(kernel='linear'),"CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9036144578313253,0.9093655589123867,0.9305135951661632,0.9063444108761329,0.9167145925090088,0.012753565660788568,172
133,0.6397244453430175,0.020247983262265522,0.1480884075164795,0.005436802985205575,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9186746987951807,0.9246987951807228,0.8912386706948641,0.9335347432024169,0.9154078549848943,0.9167109525716157,0.01415088030686909,173
5,1049.1853246688843,630.3716166159005,191.9048493862152,379.76182343911756,SVC(kernel='linear'),"CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9126506024096386,0.9093655589123867,0.9335347432024169,0.8912386706948641,0.9167073126342228,0.016755661575450845,174
165,18.65226492881775,0.18188124406533887,4.661122465133667,0.17736272177744006,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9307228915662651,0.9006024096385542,0.9093655589123867,0.9335347432024169,0.9063444108761329,0.9161140028391511,0.013405206233571146,175
193,0.6515140533447266,0.030797941805278777,0.14679956436157227,0.006425552824117888,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9307228915662651,0.9066265060240963,0.9063444108761329,0.918429003021148,0.918429003021148,0.916110362901758,0.009050917502886792,176
160,0.25412817001342775,0.005131606454008127,0.05190715789794922,0.002462087878243965,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9036144578313253,0.9003021148036254,0.9335347432024169,0.9093655589123867,0.916110362901758,0.014599831989283366,176
115,0.24677743911743164,0.003034669847668362,0.0508725643157959,0.002113303719308116,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.927710843373494,0.9096385542168675,0.9063444108761329,0.9274924471299094,0.9093655589123867,0.916110362901758,0.009453819291984958,176
35,8.135449028015136,0.13190918735440646,2.027235412597656,0.07216113625679389,SVC(kernel='linear'),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9307228915662651,0.9126506024096386,0.9123867069486404,0.9305135951661632,0.8942598187311178,0.9161067229643649,0.013596035188692608,179
128,8.237136363983154,0.07941000646114027,2.0347278118133545,0.07989735496555844,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9307228915662651,0.9246987951807228,0.9033232628398792,0.9123867069486404,0.9093655589123867,0.9160994430895789,0.01010103449429458,180
208,0.6684360027313232,0.07777638221343973,0.13991031646728516,0.0052994826902703004,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.927710843373494,0.9036144578313253,0.9093655589123867,0.9214501510574018,0.9154078549848943,0.9155097732319005,0.008525426519795282,181
150,18.579304027557374,0.1731167224452776,4.652408933639526,0.165957542900761,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9036144578313253,0.9063444108761329,0.9305135951661632,0.9033232628398792,0.9155061332945073,0.013647598561341772,182
173,8.163859701156616,0.17049385636471506,2.017213153839111,0.05436934050781243,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9307228915662651,0.9307228915662651,0.9063444108761329,0.9154078549848943,0.8942598187311178,0.915491573544935,0.014131179027205478,183
45,19.066582012176514,0.3076457502039867,4.772481966018677,0.2179751820941493,SVC(kernel='linear'),"CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9006024096385542,0.9123867069486404,0.9244712990936556,0.9033232628398792,0.9149037236559531,0.012578737839059247,184
221,0.34558491706848143,0.006503888924678159,0.05384297370910644,0.0028487655424997943,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=50, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=50, random_state=42)}",0.9186746987951807,0.9246987951807228,0.9063444108761329,0.9093655589123867,0.9154078549848943,0.9148982637498635,0.006547530572813694,185
0,17.53666157722473,0.16097531841269858,4.397694206237793,0.15277655898979875,SVC(kernel='linear'),"CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9397590361445783,0.9036144578313253,0.9033232628398792,0.9365558912386707,0.8851963746223565,0.913689804535362,0.02108703916606729,186
15,17.625880002975464,0.1970616389290685,4.417067337036133,0.1515094459187988,SVC(kernel='linear'),"CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9066265060240963,0.9063444108761329,0.9305135951661632,0.8851963746223565,0.9130855749281113,0.01859337900045544,187
218,8.177792596817017,0.05827895739568116,2.0069869995117187,0.08084320245819919,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9307228915662651,0.9186746987951807,0.9003021148036254,0.9154078549848943,0.9003021148036254,0.9130819349907181,0.011614989175380171,188
158,8.097877788543702,0.07397108921378755,2.0009501934051515,0.07630730010429973,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9216867469879518,0.927710843373494,0.9033232628398792,0.918429003021148,0.8942598187311178,0.9130819349907181,0.012378551039107137,188
203,8.256514596939088,0.11910089491266537,2.0495832443237303,0.06803493937238789,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.927710843373494,0.9096385542168675,0.9003021148036254,0.9244712990936556,0.9003021148036254,0.9124849852582535,0.011665721661415121,190
153,18.658042192459106,0.16295361390200194,4.645207643508911,0.16905595532956072,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9216867469879518,0.9006024096385542,0.9063444108761329,0.9365558912386707,0.8942598187311178,0.9118898554944854,0.015319066476203212,191
40,0.2593377590179443,0.005601339689315577,0.053704833984375,0.002338115240357626,SVC(kernel='linear'),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.927710843373494,0.9006024096385542,0.9063444108761329,0.9274924471299094,0.8972809667673716,0.9118862155570925,0.013155397954990222,192
123,17.85433177947998,0.20813077400858918,4.45951247215271,0.11738027784109543,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9246987951807228,0.9066265060240963,0.8912386706948641,0.945619335347432,0.8912386706948641,0.9118843955883961,0.020892066977141327,193
55,0.25226831436157227,0.006337114070899087,0.05316529273986816,0.0025317615842525595,SVC(kernel='linear'),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9307228915662651,0.9036144578313253,0.8972809667673716,0.9274924471299094,0.9003021148036254,0.9118825756196994,0.01424290292800674,194
233,8.172133779525756,0.11163527003468003,2.0021222114562987,0.0774612682992872,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9337349397590361,0.9216867469879518,0.8731117824773413,0.9305135951661632,0.8972809667673716,0.9112656062315727,0.022957528655634583,195
148,0.6683631896972656,0.07818307175781224,0.13988714218139647,0.005743458371600159,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.927710843373494,0.8975903614457831,0.8761329305135952,0.9335347432024169,0.918429003021148,0.9106795763112874,0.021153130299620574,196
227,19.72509422302246,0.23327854913867554,4.649802923202515,0.17360932846796825,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8945783132530121,0.9457831325301205,0.9305135951661632,0.9123867069486404,0.8670694864048338,0.910066246860554,0.027523706170508328,197
236,0.303924560546875,0.001985834044806449,0.0515629768371582,0.0018789712851106006,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=50, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=50, random_state=42)}",0.9126506024096386,0.927710843373494,0.9033232628398792,0.8912386706948641,0.9154078549848943,0.910066246860554,0.012218747193067606,197
178,0.3496593475341797,0.05946676789865509,0.05076861381530762,0.0019343315176700057,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9367469879518072,0.9096385542168675,0.8610271903323263,0.9214501510574018,0.918429003021148,0.9094583773159102,0.025747059520662533,199
163,0.3326237678527832,0.05291441415950771,0.05473947525024414,0.0029700155804226365,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9216867469879518,0.9307228915662651,0.8368580060422961,0.9305135951661632,0.9214501510574018,0.9082462781640157,0.035922988223768035,200
143,8.20731496810913,0.10302086739574882,2.0318088054656984,0.08066018216461694,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9156626506024096,0.9126506024096386,0.8882175226586103,0.9214501510574018,0.8972809667673716,0.9070523786990863,0.012353177996362992,201
213,18.705177974700927,0.17291731616076514,4.650926542282105,0.17568037259399855,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.927710843373494,0.9006024096385542,0.9003021148036254,0.9154078549848943,0.8851963746223565,0.905843919484585,0.014519899145952066,202
188,8.318834400177002,0.11172592335552957,2.0573027610778807,0.08191346061114789,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.927710843373494,0.9006024096385542,0.8761329305135952,0.9214501510574018,0.9033232628398792,0.905843919484585,0.01810130837971961,202
18,17.856718158721925,0.16938067122475223,4.469756698608398,0.176315245987341,SVC(kernel='linear'),"CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9307228915662651,0.9096385542168675,0.8882175226586103,0.9154078549848943,0.8761329305135952,0.9040239507880464,0.01950232123243613,204
225,18.561907386779787,0.15491526801564814,4.642336034774781,0.16998344149468506,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.891566265060241,0.9246987951807228,0.9063444108761329,0.9214501510574018,0.8640483383685801,0.9016215921086157,0.0221850989062048,205
238,0.34613800048828125,0.060737549018371174,0.05050334930419922,0.0018460577105870151,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9216867469879518,0.8975903614457831,0.8731117824773413,0.9154078549848943,0.8942598187311178,0.9004113129254175,0.017138281005102552,206
28,0.6848289966583252,0.07988109315533584,0.14531760215759276,0.005853341967297684,SVC(kernel='linear'),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9066265060240963,0.9036144578313253,0.879154078549849,0.918429003021148,0.8851963746223565,0.898604084009755,0.014426086773783594,207
223,0.3287649154663086,0.05435849913764313,0.05404210090637207,0.0018843050303346388,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9246987951807228,0.9066265060240963,0.8761329305135952,0.8882175226586103,0.8972809667673716,0.8985913442288792,0.016491673231958597,208
44,4.327213430404663,0.8308029237544686,0.08572721481323242,0.003023242783476499,SVC(kernel='linear'),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=50, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=50, random_state=42)}",0.8343373493975904,0.9156626506024096,0.8972809667673716,0.9486404833836858,0.8942598187311178,0.898036253776435,0.03726623205636124,209
14,4.50740876197815,0.8822456709397837,0.17680821418762208,0.005284204622695532,SVC(kernel='linear'),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","NMF(init='random', n_components=50, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=50, random_state=42)}",0.9548192771084337,0.9096385542168675,0.8459214501510574,0.8912386706948641,0.8882175226586103,0.8979670949659667,0.03526320624377119,210
232,9.280887174606324,0.34495237138050605,2.0514111042022707,0.08102555173355189,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8765060240963856,0.9246987951807228,0.8821752265861027,0.8972809667673716,0.8731117824773413,0.8907545590215848,0.018882258462561332,211
13,0.6503248691558838,0.01609949664045667,0.15225620269775392,0.00601787529884587,SVC(kernel='linear'),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9186746987951807,0.9126506024096386,0.8640483383685801,0.8821752265861027,0.8731117824773413,0.8901321297273688,0.02170312678252962,212
205,0.5990547657012939,0.006490938478961367,0.1450648307800293,0.005471681621802957,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9036144578313253,0.8825301204819277,0.8489425981873112,0.9274924471299094,0.8851963746223565,0.8895551996505662,0.02590224691978494,213
